QC Date,QC Type,Inspector,Year,Method,POINT_X,POINT_Y,River_Mile,Restoration_RM,1000ftbreak,UCC Relate,PW Location,PW Relate,DATE,SPECIES,Survey,REACH,REDD_ID,AGE,REDD_LOC,GRAVEL,INJ_SITE,PRE_SUB,SIDE_SUB,TAIL_SUB,Fish_on_RE,MEASURE,WHY_NOT_ME,DATE_MEA,PRE_in,PIT_in,Tail_in,LENGTH_in,WIDTH_in,Velocity,FLOW_DEVIC,Bomb_ID,START_60,END_60,SEC_60,START_80,END_80,SECS_80,Bomb_vel60,Bomb_vel80,COMMENTS,Survey 2 Age,Survey 3 Age,Survey 4 Age,Survey_5_Age,Survey_6_Age,Survey_7_Age,Survey_8_Age,Survey_9_Age,Date 1,Age 1,Date 2 ,Age 2,Date 3 ,Age 3,Date 4,Age 4,Date 5,Age 5,Date 6,Age 6,Date 7,Age 7,Date 8,Age 8,Date 9,Age 9,Run,Reach,Date, Age,Survey
4/6/2022,,GM,2021,Snorkel,-122.4967966,40.49344052,8.532,8.859,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967073,40.49340248,8.528,8.855,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,"1 in 10 sample, FOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966712,40.4930448,8.503,8.831,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966547,40.49300938,8.501,8.828,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,2-3,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966489,40.49295275,8.497,8.824,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4965761,40.49292761,8.495,8.822,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4965714,40.49245478,8.462,8.789,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966202,40.49221169,8.445,8.771,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,7,14,13,182,90,,,,910000,910703,100,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4963721,40.49122811,8.376,8.702,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,2-3,1-2,,,,,,,,,,,,,,,,,,,,,"1 in 10 sample,LARGe rocks throughout redd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966133,40.4910959,8.360,8.691,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4964397,40.49097578,8.359,8.686,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4964438,40.49094544,8.357,8.685,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967192,40.49080506,8.341,8.668,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967774,40.49063989,8.329,8.657,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968802,40.49038523,8.311,8.637,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968297,40.49026278,8.302,8.628,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4966803,40.48986875,8.274,8.599,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,4-5,2-3,1-2,,,,,,,,,,,,,,,,,,,,,"1 in 10 sample, large rocks in redd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4965308,40.4897422,8.262,8.588,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,20,27,6,234,171,,,,911000,912640,100,,,,,,1 in 10 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4963979,40.48967244,8.253,8.579,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4964387,40.48966651,8.255,8.580,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4963075,40.48961318,8.247,8.573,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4961669,40.48958621,8.239,8.565,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5213935,40.5105745,10.630,10.960,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,1-2,,,,,22,33,14,160,91,,,,26000,29068,100,,,,,,1/10 FREQUENCY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5214175,40.51059841,10.631,10.962,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5214411,40.51056953,10.632,10.962,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,3,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5214397,40.51053541,10.631,10.961,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5213671,40.51052064,10.627,10.957,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5213956,40.51051273,10.629,10.958,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5212973,40.5105675,10.625,10.956,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5198336,40.51041277,10.546,10.875,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5198347,40.51035422,10.543,10.873,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5197714,40.51041573,10.544,10.871,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5196816,40.51028658,10.534,10.864,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5196754,40.51034508,10.537,10.865,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,29,36,16,153,100,,,,29000,31343,100,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5196155,40.51036115,10.535,10.862,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5195713,40.51034946,10.531,10.860,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5196065,40.51029602,10.531,10.858,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5172276,40.51040257,10.401,10.731,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1/10,3,,,,,,,,,,10/7/2021,3,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5172681,40.51034584,10.405,10.734,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1/10,5,,,,,,,,,,10/28/2021,5,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5170048,40.51043977,10.389,10.719,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5170078,40.51045023,10.389,10.719,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5169963,40.51041083,10.389,10.719,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5167772,40.51044151,10.377,10.707,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5166648,40.51049049,10.372,10.701,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5166217,40.5105109,10.370,10.699,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.516572,40.51051001,10.367,10.696,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,10,15,5,135,67,,,,31000,32548,100,,,,,,1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5165772,40.5104723,10.367,10.696,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,Start of 1/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148952,40.50985136,10.250,10.579,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5149078,40.50980789,10.247,10.576,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148643,40.50971516,10.240,10.569,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147666,40.50931653,10.212,10.541,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147501,40.50923182,10.205,10.533,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146536,40.50921157,10.204,10.533,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147439,40.50920658,10.203,10.531,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148016,40.50840203,10.148,10.476,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147709,40.50840088,10.148,10.476,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147194,40.50840679,10.148,10.477,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146733,40.50841759,10.149,10.477,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146821,40.50838907,10.147,10.475,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147375,40.50837146,10.146,10.474,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147918,40.50835698,10.145,10.473,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148181,40.50836883,10.145,10.474,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148143,40.5083282,10.143,10.471,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147507,40.50831904,10.142,10.471,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147329,40.50830541,10.141,10.470,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147372,40.50834129,10.144,10.472,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146758,40.50833507,10.143,10.472,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147089,40.50835938,10.145,10.473,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,15,23,10,95,49,,,,32000,35166,100,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146619,40.50835355,10.144,10.473,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146872,40.50828809,10.140,10.468,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148217,40.50830751,10.141,10.470,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.514841,40.50828135,10.139,10.468,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148063,40.50826375,10.138,10.467,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147785,40.50828041,10.139,10.468,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147119,40.50824285,10.137,10.465,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146757,40.50824666,10.137,10.466,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147812,40.50818475,10.133,10.461,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148054,40.50820804,10.134,10.463,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148621,40.50823637,10.136,10.465,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.514748,40.50817969,10.132,10.461,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146889,40.50818111,10.132,10.461,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147649,40.50813511,10.129,10.458,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148325,40.50815237,10.131,10.459,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146972,40.50811626,10.128,10.457,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146704,40.50810152,10.127,10.455,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,0.1 - 1,1-2,,,,,20,23,10,186,71,,,,35000,37619,100,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146707,40.50807742,10.125,10.454,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5148269,40.50808789,10.126,10.455,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147363,40.50803306,10.122,10.451,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,2-3,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5146993,40.50806749,10.125,10.453,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
