JPE_redd_id,date,survey_method,longitude,latitude,survey,river_mile,x1000ftbreak,ucc_relate,picket_weir_location,picket_weir_relation,surveyed_reach,species,redd_loc,age,age_index,gravel,inj_site,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_on_redd,measured,why_not_measured,date_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,velocity,start_60,end_60,sec_60,start_80,end_80,secs_80,bomb_vel60,bomb_vel80,run,redd_length,redd_width
2014_1332,2014-09-18,snorkel,-122.506080216,40.503234731,4,9.521746800151515,51000,above,7.4,above,R4,Chinook,RC,2,4,injection,placer,1-3,1-2,1-2,FALSE,TRUE,NA,2014-09-18,0.33020066040132084,0.4826009652019304,0.25400050800101603,3.568082127142527,469931,473978,100,NA,NA,NA,3.568082127142527,NA,spring,3.6576073152146305,1.981203962407925
2014_1332,2014-10-03,snorkel,-122.506080216,40.503234731,4,9.521746800151515,51000,above,7.4,above,R4,Chinook,RC,2,5,injection,placer,1-3,1-2,1-2,FALSE,TRUE,NA,2014-09-18,0.33020066040132084,0.4826009652019304,0.25400050800101603,3.568082127142527,469931,473978,100,NA,NA,NA,3.568082127142527,NA,spring,3.6576073152146305,1.981203962407925
2014_1332,2014-10-16,snorkel,-122.506080216,40.503234731,4,9.521746800151515,51000,above,7.4,above,R4,Chinook,RC,3,6,injection,placer,1-3,1-2,1-2,FALSE,TRUE,NA,2014-09-18,0.33020066040132084,0.4826009652019304,0.25400050800101603,3.568082127142527,469931,473978,100,NA,NA,NA,3.568082127142527,NA,spring,3.6576073152146305,1.981203962407925
2014_1332,2014-10-30,snorkel,-122.506080216,40.503234731,4,9.521746800151515,51000,above,7.4,above,R4,Chinook,RC,4,7,injection,placer,1-3,1-2,1-2,FALSE,TRUE,NA,2014-09-18,0.33020066040132084,0.4826009652019304,0.25400050800101603,3.568082127142527,469931,473978,100,NA,NA,NA,3.568082127142527,NA,spring,3.6576073152146305,1.981203962407925
2014_1333,2014-09-18,snorkel,-122.501123745,40.498076094,4,8.968091645075758,48000,above,7.4,above,R4,Chinook,RL,2,1,native,placer,1-3,2-3,2-4,FALSE,TRUE,NA,2014-09-18,0.4826009652019304,0.7112014224028449,0.35560071120142245,2.182111011781012,405120,407595,100,NA,NA,NA,2.182111011781012,NA,spring,2.8956057912115827,1.4986029972059944
2014_1333,2014-09-18,snorkel,-122.501123745,40.498076094,4,8.968091645075758,48000,above,7.4,above,R4,Chinook,RL,2,4,native,placer,1-3,2-3,2-4,FALSE,TRUE,NA,2014-09-18,0.4826009652019304,0.7112014224028449,0.35560071120142245,2.182111011781012,405120,407595,100,NA,NA,NA,2.182111011781012,NA,spring,2.8956057912115827,1.4986029972059944
2014_1333,2014-10-03,snorkel,-122.501123745,40.498076094,4,8.968091645075758,48000,above,7.4,above,R4,Chinook,RL,2,5,native,placer,1-3,2-3,2-4,FALSE,TRUE,NA,2014-09-18,0.4826009652019304,0.7112014224028449,0.35560071120142245,2.182111011781012,405120,407595,100,NA,NA,NA,2.182111011781012,NA,spring,2.8956057912115827,1.4986029972059944
2014_1333,2014-10-16,snorkel,-122.501123745,40.498076094,4,8.968091645075758,48000,above,7.4,above,R4,Chinook,RL,3,6,native,placer,1-3,2-3,2-4,FALSE,TRUE,NA,2014-09-18,0.4826009652019304,0.7112014224028449,0.35560071120142245,2.182111011781012,405120,407595,100,NA,NA,NA,2.182111011781012,NA,spring,2.8956057912115827,1.4986029972059944
2014_1333,2014-10-30,snorkel,-122.501123745,40.498076094,4,8.968091645075758,48000,above,7.4,above,R4,Chinook,RL,3,7,native,placer,1-3,2-3,2-4,FALSE,TRUE,NA,2014-09-18,0.4826009652019304,0.7112014224028449,0.35560071120142245,2.182111011781012,405120,407595,100,NA,NA,NA,2.182111011781012,NA,spring,2.8956057912115827,1.4986029972059944
2014_1334,2014-09-18,snorkel,-122.496897165,40.493681809,4,8.549631694734849,46000,above,7.4,above,R5,Chinook,RR,2,1,injection,clear creek road bridge,1-3,1-3,2-4,FALSE,TRUE,NA,2014-09-18,0.5588011176022353,0.63500127000254,0.17780035560071122,2.8768598914914914,411677,414940,100,NA,NA,NA,2.8768598914914914,NA,spring,5.486410972821946,3.2258064516129035
2014_1334,2014-09-18,snorkel,-122.496897165,40.493681809,4,8.549631694734849,46000,above,7.4,above,R5,Chinook,RR,2,4,injection,clear creek road bridge,1-3,1-3,2-4,FALSE,TRUE,NA,2014-09-18,0.5588011176022353,0.63500127000254,0.17780035560071122,2.8768598914914914,411677,414940,100,NA,NA,NA,2.8768598914914914,NA,spring,5.486410972821946,3.2258064516129035
2014_1334,2014-10-03,snorkel,-122.496897165,40.493681809,4,8.549631694734849,46000,above,7.4,above,R5,Chinook,RR,2,5,injection,clear creek road bridge,1-3,1-3,2-4,FALSE,TRUE,NA,2014-09-18,0.5588011176022353,0.63500127000254,0.17780035560071122,2.8768598914914914,411677,414940,100,NA,NA,NA,2.8768598914914914,NA,spring,5.486410972821946,3.2258064516129035
2014_1334,2014-10-17,snorkel,-122.496897165,40.493681809,4,8.549631694734849,46000,above,7.4,above,R5,Chinook,RR,3,6,injection,clear creek road bridge,1-3,1-3,2-4,FALSE,TRUE,NA,2014-09-18,0.5588011176022353,0.63500127000254,0.17780035560071122,2.8768598914914914,411677,414940,100,NA,NA,NA,2.8768598914914914,NA,spring,5.486410972821946,3.2258064516129035
2014_1334,2014-10-30,snorkel,-122.496897165,40.493681809,4,8.549631694734849,46000,above,7.4,above,R5,Chinook,RR,3,7,injection,clear creek road bridge,1-3,1-3,2-4,FALSE,TRUE,NA,2014-09-18,0.5588011176022353,0.63500127000254,0.17780035560071122,2.8768598914914914,411677,414940,100,NA,NA,NA,2.8768598914914914,NA,spring,5.486410972821946,3.2258064516129035
2014_1335,2014-10-03,snorkel,-122.496842081,40.493672617,5,8.548355126098485,46000,above,7.4,above,R5,Chinook,RC,2,1,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-10-03,0.38100076200152405,0.4572009144018288,0.17780035560071122,1.3365980985292987,374300,375816,111,NA,NA,NA,1.3365980985292987,NA,spring,6.350012700025401,2.743205486410973
2014_1335,2014-10-03,snorkel,-122.496842081,40.493672617,5,8.548355126098485,46000,above,7.4,above,R5,Chinook,RC,2,5,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-10-03,0.38100076200152405,0.4572009144018288,0.17780035560071122,1.3365980985292987,374300,375816,111,NA,NA,NA,1.3365980985292987,NA,spring,6.350012700025401,2.743205486410973
2014_1335,2014-10-17,snorkel,-122.496842081,40.493672617,5,8.548355126098485,46000,above,7.4,above,R5,Chinook,RC,3,6,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-10-03,0.38100076200152405,0.4572009144018288,0.17780035560071122,1.3365980985292987,374300,375816,111,NA,NA,NA,1.3365980985292987,NA,spring,6.350012700025401,2.743205486410973
2014_1335,2014-10-30,snorkel,-122.496842081,40.493672617,5,8.548355126098485,46000,above,7.4,above,R5,Chinook,RC,3,7,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-10-03,0.38100076200152405,0.4572009144018288,0.17780035560071122,1.3365980985292987,374300,375816,111,NA,NA,NA,1.3365980985292987,NA,spring,6.350012700025401,2.743205486410973
2014_1336,2014-09-18,snorkel,-122.496800203,40.493823738,4,8.558066432727273,46000,above,7.4,above,R5,Chinook,RL,2,1,injection,clear creek road bridge,2-3,2-3,2-3,FALSE,TRUE,NA,2014-09-18,0.4572009144018288,0.6096012192024385,0.38100076200152405,3.608638533826134,407591,411684,100,NA,NA,NA,3.608638533826134,NA,spring,5.181610363220726,2.3368046736093473
2014_1336,2014-09-18,snorkel,-122.496800203,40.493823738,4,8.558066432727273,46000,above,7.4,above,R5,Chinook,RL,2,4,injection,clear creek road bridge,2-3,2-3,2-3,FALSE,TRUE,NA,2014-09-18,0.4572009144018288,0.6096012192024385,0.38100076200152405,3.608638533826134,407591,411684,100,NA,NA,NA,3.608638533826134,NA,spring,5.181610363220726,2.3368046736093473
2014_1336,2014-10-03,snorkel,-122.496800203,40.493823738,4,8.558066432727273,46000,above,7.4,above,R5,Chinook,RL,3,5,injection,clear creek road bridge,2-3,2-3,2-3,FALSE,TRUE,NA,2014-09-18,0.4572009144018288,0.6096012192024385,0.38100076200152405,3.608638533826134,407591,411684,100,NA,NA,NA,3.608638533826134,NA,spring,5.181610363220726,2.3368046736093473
2014_1336,2014-10-17,snorkel,-122.496800203,40.493823738,4,8.558066432727273,46000,above,7.4,above,R5,Chinook,RL,3,6,injection,clear creek road bridge,2-3,2-3,2-3,FALSE,TRUE,NA,2014-09-18,0.4572009144018288,0.6096012192024385,0.38100076200152405,3.608638533826134,407591,411684,100,NA,NA,NA,3.608638533826134,NA,spring,5.181610363220726,2.3368046736093473
2014_1336,2014-10-30,snorkel,-122.496800203,40.493823738,4,8.558066432727273,46000,above,7.4,above,R5,Chinook,RL,4,7,injection,clear creek road bridge,2-3,2-3,2-3,FALSE,TRUE,NA,2014-09-18,0.4572009144018288,0.6096012192024385,0.38100076200152405,3.608638533826134,407591,411684,100,NA,NA,NA,3.608638533826134,NA,spring,5.181610363220726,2.3368046736093473
2014_1337,2014-10-03,snorkel,-122.496710261,40.493442654,5,8.531237367575757,46000,above,7.4,above,R5,Chinook,RL,2,1,injection,clear creek road bridge,1-3,1-2,1-3,TRUE,TRUE,"fish on redd when first observed, measured next survey",2014-10-03,0.5842011684023368,0.63500127000254,0.38100076200152405,1.3947877255101255,424400,425982,100,NA,NA,NA,1.3947877255101255,NA,spring,2.54000508001016,1.346202692405385
2014_1337,2014-10-03,snorkel,-122.496710261,40.493442654,5,8.531237367575757,46000,above,7.4,above,R5,Chinook,RL,2,5,injection,clear creek road bridge,1-3,1-2,1-3,TRUE,TRUE,"fish on redd when first observed, measured next survey",2014-10-03,0.5842011684023368,0.63500127000254,0.38100076200152405,1.3947877255101255,424400,425982,100,NA,NA,NA,1.3947877255101255,NA,spring,2.54000508001016,1.346202692405385
2014_1337,2014-10-17,snorkel,-122.496710261,40.493442654,5,8.531237367575757,46000,above,7.4,above,R5,Chinook,RL,3,6,injection,clear creek road bridge,1-3,1-2,1-3,TRUE,TRUE,"fish on redd when first observed, measured next survey",2014-10-03,0.5842011684023368,0.63500127000254,0.38100076200152405,1.3947877255101255,424400,425982,100,NA,NA,NA,1.3947877255101255,NA,spring,2.54000508001016,1.346202692405385
2014_1337,2014-10-30,snorkel,-122.496710261,40.493442654,5,8.531237367575757,46000,above,7.4,above,R5,Chinook,RL,3,7,injection,clear creek road bridge,1-3,1-2,1-3,TRUE,TRUE,"fish on redd when first observed, measured next survey",2014-10-03,0.5842011684023368,0.63500127000254,0.38100076200152405,1.3947877255101255,424400,425982,100,NA,NA,NA,1.3947877255101255,NA,spring,2.54000508001016,1.346202692405385
2014_1338,2014-09-18,snorkel,-122.496469837,40.492605772,4,8.472167556837121,45000,above,7.4,above,R5,Chinook,RL,2,1,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-09-18,0.38100076200152405,0.5842011684023368,0.17780035560071122,1.9132044022484023,414928,417098,100,NA,NA,NA,1.9132044022484023,NA,spring,6.604013208026417,2.1590043180086362
2014_1338,2014-09-18,snorkel,-122.496469837,40.492605772,4,8.472167556837121,45000,above,7.4,above,R5,Chinook,RL,2,4,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-09-18,0.38100076200152405,0.5842011684023368,0.17780035560071122,1.9132044022484023,414928,417098,100,NA,NA,NA,1.9132044022484023,NA,spring,6.604013208026417,2.1590043180086362
2014_1338,2014-10-03,snorkel,-122.496469837,40.492605772,4,8.472167556837121,45000,above,7.4,above,R5,Chinook,RL,3,5,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-09-18,0.38100076200152405,0.5842011684023368,0.17780035560071122,1.9132044022484023,414928,417098,100,NA,NA,NA,1.9132044022484023,NA,spring,6.604013208026417,2.1590043180086362
2014_1338,2014-10-17,snorkel,-122.496469837,40.492605772,4,8.472167556837121,45000,above,7.4,above,R5,Chinook,RL,3,6,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-09-18,0.38100076200152405,0.5842011684023368,0.17780035560071122,1.9132044022484023,414928,417098,100,NA,NA,NA,1.9132044022484023,NA,spring,6.604013208026417,2.1590043180086362
2014_1338,2014-10-30,snorkel,-122.496469837,40.492605772,4,8.472167556837121,45000,above,7.4,above,R5,Chinook,RL,4,7,injection,clear creek road bridge,1-3,1-3,1-3,FALSE,TRUE,NA,2014-09-18,0.38100076200152405,0.5842011684023368,0.17780035560071122,1.9132044022484023,414928,417098,100,NA,NA,NA,1.9132044022484023,NA,spring,6.604013208026417,2.1590043180086362
2014_1339,2014-10-03,snorkel,-122.49119962,40.491501717,5,7.917681723693182,43000,below,7.4,above,R5B,Chinook,RC,2,1,combination,reading bar,2-4,2-3,2-3,FALSE,TRUE,NA,2014-10-03,0.40640081280162565,0.4826009652019304,0.40640081280162565,2.2905553166089168,375800,378398,100,NA,NA,NA,2.2905553166089168,NA,spring,5.588011176022352,2.870205740411481
2014_1339,2014-10-03,snorkel,-122.49119962,40.491501717,5,7.917681723693182,43000,below,7.4,above,R5B,Chinook,RC,2,5,combination,reading bar,2-4,2-3,2-3,FALSE,TRUE,NA,2014-10-03,0.40640081280162565,0.4826009652019304,0.40640081280162565,2.2905553166089168,375800,378398,100,NA,NA,NA,2.2905553166089168,NA,spring,5.588011176022352,2.870205740411481
2014_1339,2014-10-17,snorkel,-122.49119962,40.491501717,5,7.917681723693182,43000,below,7.4,above,R5B,Chinook,RC,3,6,combination,reading bar,2-4,2-3,2-3,FALSE,TRUE,NA,2014-10-03,0.40640081280162565,0.4826009652019304,0.40640081280162565,2.2905553166089168,375800,378398,100,NA,NA,NA,2.2905553166089168,NA,spring,5.588011176022352,2.870205740411481
2014_1339,2014-10-30,snorkel,-122.49119962,40.491501717,5,7.917681723693182,43000,below,7.4,above,R5B,Chinook,RC,4,7,combination,reading bar,2-4,2-3,2-3,FALSE,TRUE,NA,2014-10-03,0.40640081280162565,0.4826009652019304,0.40640081280162565,2.2905553166089168,375800,378398,100,NA,NA,NA,2.2905553166089168,NA,spring,5.588011176022352,2.870205740411481
2014_1340,2014-10-17,snorkel,-122.48312982,40.492696336,6,7.476870797140151,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1340,2014-10-17,snorkel,-122.48312982,40.492696336,6,7.476870797140151,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1340,2014-10-31,snorkel,-122.48312982,40.492696336,6,7.476870797140151,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1341,2014-10-17,snorkel,-122.483093431,40.492860071,6,7.473964785189393,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1341,2014-10-17,snorkel,-122.483093431,40.492860071,6,7.473964785189393,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1341,2014-10-31,snorkel,-122.483093431,40.492860071,6,7.473964785189393,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1342,2014-10-17,snorkel,-122.482970032,40.492713475,6,7.468882949734848,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1342,2014-10-17,snorkel,-122.482970032,40.492713475,6,7.468882949734848,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1342,2014-10-31,snorkel,-122.482970032,40.492713475,6,7.468882949734848,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1343,2014-10-03,snorkel,-122.482802765,40.492927118,5,7.457683126950757,40000,below,7.4,above,R5C,Chinook,RL,2,1,native,reading bar,2-3,1-3,1-3,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1343,2014-10-03,snorkel,-122.482802765,40.492927118,5,7.457683126950757,40000,below,7.4,above,R5C,Chinook,RL,2,5,native,reading bar,2-3,1-3,1-3,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1343,2014-10-17,snorkel,-122.482802765,40.492927118,5,7.457683126950757,40000,below,7.4,above,R5C,Chinook,RL,2,6,native,reading bar,2-3,1-3,1-3,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1343,2014-10-31,snorkel,-122.482802765,40.492927118,5,7.457683126950757,40000,below,7.4,above,R5C,Chinook,RL,3,7,native,reading bar,2-3,1-3,1-3,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1344,2014-10-17,snorkel,-122.482724101,40.492917465,6,7.4537144166098495,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.25400050800101603,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1344,2014-10-17,snorkel,-122.482724101,40.492917465,6,7.4537144166098495,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.25400050800101603,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1345,2014-10-17,snorkel,-122.482644809,40.492788394,6,7.451355990549243,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1345,2014-10-17,snorkel,-122.482644809,40.492788394,6,7.451355990549243,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1345,2014-10-31,snorkel,-122.482644809,40.492788394,6,7.451355990549243,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1346,2014-10-17,snorkel,-122.4826302,40.492830891,6,7.449939145511364,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1346,2014-10-17,snorkel,-122.4826302,40.492830891,6,7.449939145511364,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1346,2014-10-31,snorkel,-122.4826302,40.492830891,6,7.449939145511364,40000,below,7.4,above,R5C,Chinook,NA,4,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1347,2014-10-17,snorkel,-122.482478057,40.492871629,6,7.441495848920454,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1347,2014-10-17,snorkel,-122.482478057,40.492871629,6,7.441495848920454,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1348,2014-10-03,snorkel,-122.482467485,40.492903686,5,7.440450059090908,40000,below,7.4,above,R5C,Chinook,RC,2,1,native,reading bar,1-3,1-3,2-4,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1348,2014-10-03,snorkel,-122.482467485,40.492903686,5,7.440450059090908,40000,below,7.4,above,R5C,Chinook,RC,2,5,native,reading bar,1-3,1-3,2-4,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1348,2014-10-17,snorkel,-122.482467485,40.492903686,5,7.440450059090908,40000,below,7.4,above,R5C,Chinook,RC,3,6,native,reading bar,1-3,1-3,2-4,TRUE,FALSE,fish on redd,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,0,NA,spring,NA,NA
2014_1349,2014-10-17,snorkel,-122.48239078,40.492917241,6,7.436366432746213,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1349,2014-10-17,snorkel,-122.48239078,40.492917241,6,7.436366432746213,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1349,2014-10-31,snorkel,-122.48239078,40.492917241,6,7.436366432746213,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1350,2014-10-17,snorkel,-122.48231916,40.492885897,6,7.433064888825758,40000,below,7.4,above,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1350,2014-10-17,snorkel,-122.48231916,40.492885897,6,7.433064888825758,40000,below,7.4,above,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1350,2014-10-31,snorkel,-122.48231916,40.492885897,6,7.433064888825758,40000,below,7.4,above,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2014_1351,2014-10-17,snorkel,-122.479413704,40.492644229,6,7.275420501231061,39000,below,7.4,below,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1351,2014-10-17,snorkel,-122.479413704,40.492644229,6,7.275420501231061,39000,below,7.4,below,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1351,2014-10-31,snorkel,-122.479413704,40.492644229,6,7.275420501231061,39000,below,7.4,below,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.20320040640081283,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1352,2014-10-31,snorkel,-122.479191762,40.492547578,7,7.261986010321969,39000,below,7.4,below,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-31,NA,NA,0.38100076200152405,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1352,2014-10-31,snorkel,-122.479191762,40.492547578,7,7.261986010321969,39000,below,7.4,below,R5C,Chinook,NA,2,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-31,NA,NA,0.38100076200152405,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1353,2014-10-17,snorkel,-122.478783198,40.492405439,6,7.238353187651515,39000,below,7.4,below,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.33020066040132084,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1353,2014-10-17,snorkel,-122.478783198,40.492405439,6,7.238353187651515,39000,below,7.4,below,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.33020066040132084,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1353,2014-10-31,snorkel,-122.478783198,40.492405439,6,7.238353187651515,39000,below,7.4,below,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.33020066040132084,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1354,2014-10-17,snorkel,-122.477972553,40.49365137,6,7.094892868598485,NA,below,7.4,below,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1354,2014-10-17,snorkel,-122.477972553,40.49365137,6,7.094892868598485,NA,below,7.4,below,R5C,Chinook,NA,2,6,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1354,2014-10-31,snorkel,-122.477972553,40.49365137,6,7.094892868598485,NA,below,7.4,below,R5C,Chinook,NA,3,7,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.17780035560071122,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2014_1355,2014-10-17,snorkel,-122.477928824,40.492258635,6,7.1901853392234845,NA,below,7.4,below,R5C,Chinook,NA,2,1,native,reading bar,NA,NA,NA,NA,TRUE,NA,2014-10-17,NA,NA,0.5588011176022353,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
