"date","time_block","brood_year","count","passage_direction","viewing_condition","species","time_passed","sex","spawning_condition","jack_size","adipose_clipped","run"
2021-06-05,"21:30:00",21,0,"down","light turbidity to turbid","chinook","21:54:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-05,"23:00:00",21,0,"up","light turbidity to turbid","chinook","23:20:00","unknown",NA,FALSE,NA,"spring"
2021-06-05,"23:00:00",21,1,"down","light turbidity to turbid","chinook","23:20:00","unknown",NA,FALSE,NA,"spring"
2021-06-06,"04:30:00",21,1,"up","light turbidity to turbid","chinook","04:54:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"04:30:00",21,0,"down","light turbidity to turbid","chinook","04:54:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"06:00:00",21,1,"up","clear","chinook","06:21:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"06:00:00",21,0,"down","clear","chinook","06:21:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"06:30:00",21,0,"up","clear","chinook","06:31:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"06:30:00",21,1,"down","clear","chinook","06:31:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-06,"15:30:00",21,0,"up","clear","chinook","15:47:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-06,"15:30:00",21,1,"down","clear","chinook","15:47:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-06,"16:30:00",21,0,"up","clear","chinook","16:53:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-06,"16:30:00",21,1,"down","clear","chinook","16:53:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-07,"03:00:00",21,0,"up","light turbidity to turbid","chinook","03:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-07,"03:00:00",21,1,"down","light turbidity to turbid","chinook","03:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-07,"22:00:00",21,1,"up","clear","chinook","22:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-07,"22:00:00",21,0,"down","clear","chinook","22:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-07,"22:30:00",21,1,"up","clear","chinook","22:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-07,"22:30:00",21,0,"down","clear","chinook","22:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-08,"01:00:00",21,1,"up","clear","chinook","01:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-08,"01:00:00",21,0,"down","clear","chinook","01:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-08,"01:30:00",21,1,"up","clear","chinook","01:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"01:30:00",21,0,"down","clear","chinook","01:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"02:00:00",21,1,"up","clear","chinook","02:27:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"02:00:00",21,0,"down","clear","chinook","02:27:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"02:30:00",21,1,"up","clear","chinook","02:35:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"02:30:00",21,0,"down","clear","chinook","02:35:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"03:30:00",21,0,"up","clear","chinook","03:37:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"03:30:00",21,1,"down","clear","chinook","03:37:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"04:00:00",21,1,"up","clear","chinook","04:29:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"04:00:00",21,0,"down","clear","chinook","04:29:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"12:00:00",21,0,"up","clear","chinook","12:16:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"12:00:00",21,1,"down","clear","chinook","12:16:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"22:30:00",21,0,"up","clear","chinook","22:59:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"22:30:00",21,1,"down","clear","chinook","22:59:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"23:00:00",21,0,"up","clear","chinook","23:07:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"23:00:00",21,1,"down","clear","chinook","23:07:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-08,"23:00:00",21,1,"up","clear","chinook","23:02:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-08,"23:00:00",21,0,"down","clear","chinook","23:02:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-09,"04:00:00",21,0,"up","clear","chinook","04:21:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-09,"04:00:00",21,1,"down","clear","chinook","04:21:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-09,"08:00:00",21,1,"up","clear","chinook","08:29:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",TRUE,FALSE,"spring"
2021-06-09,"08:00:00",21,0,"down","clear","chinook","08:29:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",TRUE,FALSE,"spring"
2021-06-09,"13:00:00",21,0,"up","clear","chinook","13:19:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",TRUE,FALSE,"spring"
2021-06-09,"13:00:00",21,1,"down","clear","chinook","13:19:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",TRUE,FALSE,"spring"
2021-06-11,"00:30:00",21,1,"up","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-11,"00:30:00",21,0,"down","clear","chinook","00:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-11,"01:00:00",21,1,"up","clear","chinook","01:19:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"01:00:00",21,0,"down","clear","chinook","01:19:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"03:30:00",21,0,"up","clear","chinook","03:59:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-11,"03:30:00",21,1,"down","clear","chinook","03:59:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-11,"05:00:00",21,0,"up","clear","chinook","05:28:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"05:00:00",21,1,"down","clear","chinook","05:28:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"05:00:00",21,1,"up","clear","chinook","05:01:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-11,"05:00:00",21,0,"down","clear","chinook","05:01:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-11,"08:00:00",21,1,"up","clear","chinook","08:05:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-11,"08:00:00",21,0,"down","clear","chinook","08:05:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-11,"13:00:00",21,1,"up","clear","chinook","13:00:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,TRUE,"spring"
2021-06-11,"13:00:00",21,0,"down","clear","chinook","13:00:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,TRUE,"spring"
2021-06-11,"13:00:00",21,1,"up","clear","chinook","13:07:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"13:00:00",21,0,"down","clear","chinook","13:07:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"14:00:00",21,1,"up","clear","chinook","14:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"14:00:00",21,0,"down","clear","chinook","14:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"14:30:00",21,0,"up","clear","chinook","14:40:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"14:30:00",21,1,"down","clear","chinook","14:40:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-11,"18:00:00",21,0,"up","clear","chinook","18:05:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"18:00:00",21,1,"down","clear","chinook","18:05:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"18:00:00",21,1,"up","clear","chinook","18:25:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"18:00:00",21,0,"down","clear","chinook","18:25:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,TRUE,"spring"
2021-06-11,"18:30:00",21,0,"up","clear","chinook","18:56:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"18:30:00",21,1,"down","clear","chinook","18:56:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"18:30:00",21,1,"up","clear","chinook","18:46:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"18:30:00",21,0,"down","clear","chinook","18:46:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"19:00:00",21,0,"up","clear","chinook","19:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"19:00:00",21,1,"down","clear","chinook","19:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"19:00:00",21,1,"up","clear","chinook","19:05:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"19:00:00",21,0,"down","clear","chinook","19:05:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"19:30:00",21,1,"up","clear","chinook","19:43:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-11,"19:30:00",21,0,"down","clear","chinook","19:43:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-11,"20:00:00",21,1,"up","clear","chinook","20:06:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"20:00:00",21,0,"down","clear","chinook","20:06:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"22:00:00",21,0,"up","clear","chinook","22:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-11,"22:00:00",21,1,"down","clear","chinook","22:19:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-11,"22:00:00",21,0,"up","clear","chinook","23:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-11,"22:00:00",21,1,"down","clear","chinook","23:22:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-12,"01:00:00",21,1,"up","clear","chinook","01:08:00","unknown",NA,FALSE,TRUE,"spring"
2021-06-12,"01:00:00",21,0,"down","clear","chinook","01:08:00","unknown",NA,FALSE,TRUE,"spring"
2021-06-12,"01:00:00",21,1,"up","clear","chinook","01:07:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-12,"01:00:00",21,0,"down","clear","chinook","01:07:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-12,"02:00:00",21,0,"up","clear","chinook","02:01:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-12,"02:00:00",21,1,"down","clear","chinook","02:01:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-06-12,"02:00:00",21,1,"up","clear","chinook","02:12:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,TRUE,"spring"
2021-06-12,"02:00:00",21,0,"down","clear","chinook","02:12:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,TRUE,"spring"
2021-06-12,"06:00:00",21,0,"up","clear","chinook","06:00:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-12,"06:00:00",21,1,"down","clear","chinook","06:00:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-12,"12:30:00",21,0,"up","clear","chinook","12:58:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-12,"12:30:00",21,1,"down","clear","chinook","12:58:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-12,"16:30:00",21,0,"up","clear","chinook","16:59:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-12,"16:30:00",21,1,"down","clear","chinook","16:59:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-06-12,"23:30:00",21,1,"up","clear","chinook","23:49:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-12,"23:30:00",21,0,"down","clear","chinook","23:49:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-13,"14:00:00",21,0,"up","clear","chinook","14:03:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-13,"14:00:00",21,1,"down","clear","chinook","14:03:00","male","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,FALSE,"spring"
2021-06-14,"18:30:00",21,1,"up","clear","chinook","18:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-14,"18:30:00",21,0,"down","clear","chinook","18:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-15,"05:00:00",21,0,"up","clear","chinook",NA,"unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-15,"05:00:00",21,1,"down","clear","chinook",NA,"unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-15,"16:00:00",21,0,"up","clear","chinook","16:04:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-15,"16:00:00",21,1,"down","clear","chinook","16:04:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-15,"21:30:00",21,0,"up","clear","chinook","21:55:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-15,"21:30:00",21,1,"down","clear","chinook","21:55:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-15,"21:30:00",21,0,"up","clear","chinook","21:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-15,"21:30:00",21,1,"down","clear","chinook","21:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-16,"01:00:00",21,1,"up","clear","chinook","01:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-16,"01:00:00",21,0,"down","clear","chinook","01:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-16,"01:00:00",21,1,"up","clear","chinook","01:23:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-16,"01:00:00",21,0,"down","clear","chinook","01:23:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-16,"21:30:00",21,0,"up","clear","chinook","21:31:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-16,"21:30:00",21,1,"down","clear","chinook","21:31:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-16,"21:30:00",21,0,"up","clear","chinook","21:43:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-16,"21:30:00",21,1,"down","clear","chinook","21:43:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-17,"03:00:00",21,0,"up","clear","chinook","03:05:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-17,"03:00:00",21,1,"down","clear","chinook","03:05:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-17,"21:30:00",21,0,"up","clear","chinook","21:54:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-17,"21:30:00",21,1,"down","clear","chinook","21:54:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-18,"00:00:00",21,0,"up","clear","chinook","00:12:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-18,"00:00:00",21,1,"down","clear","chinook","00:12:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-18,"00:00:00",21,1,"up","clear","chinook","00:23:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-18,"00:00:00",21,0,"down","clear","chinook","00:23:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-20,"18:00:00",21,0,"up","clear","chinook","18:02:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-20,"18:00:00",21,1,"down","clear","chinook","18:02:00","female","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-06-20,"21:30:00",21,0,"up","light turbidity to turbid","chinook","21:49:00","unknown",NA,FALSE,NA,"spring"
2021-06-20,"21:30:00",21,1,"down","light turbidity to turbid","chinook","21:49:00","unknown",NA,FALSE,NA,"spring"
2021-06-21,"03:30:00",21,0,"up","light turbidity to turbid","chinook","03:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"03:30:00",21,1,"down","light turbidity to turbid","chinook","03:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"03:30:00",21,0,"up","light turbidity to turbid","chinook","03:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"03:30:00",21,1,"down","light turbidity to turbid","chinook","03:32:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"06:00:00",21,0,"up","light turbidity to turbid","chinook","06:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,1,"down","light turbidity to turbid","chinook","06:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,0,"up","light turbidity to turbid","chinook","06:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,1,"down","light turbidity to turbid","chinook","06:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,1,"up","light turbidity to turbid","chinook","06:13:00","unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,0,"down","light turbidity to turbid","chinook","06:13:00","unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,1,"up","light turbidity to turbid","chinook","06:13:00","unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-21,"06:00:00",21,0,"down","light turbidity to turbid","chinook","06:13:00","unknown","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,NA,"spring"
2021-06-21,"07:30:00",21,0,"up","light turbidity to turbid","chinook","07:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-21,"07:30:00",21,1,"down","light turbidity to turbid","chinook","07:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-21,"07:30:00",21,0,"up","light turbidity to turbid","chinook","07:48:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,1,"down","light turbidity to turbid","chinook","07:48:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,0,"up","light turbidity to turbid","chinook","07:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-21,"07:30:00",21,1,"down","light turbidity to turbid","chinook","07:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,NA,"spring"
2021-06-21,"07:30:00",21,0,"up","light turbidity to turbid","chinook","07:48:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,1,"down","light turbidity to turbid","chinook","07:48:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,1,"up","light turbidity to turbid","chinook","07:34:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,0,"down","light turbidity to turbid","chinook","07:34:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,1,"up","light turbidity to turbid","chinook","07:34:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"07:30:00",21,0,"down","light turbidity to turbid","chinook","07:34:00","unknown",NA,FALSE,FALSE,"spring"
2021-06-21,"08:00:00",21,1,"up","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"08:00:00",21,0,"down","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"08:00:00",21,1,"up","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"08:00:00",21,0,"down","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-06-21,"08:00:00",21,1,"up","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"08:00:00",21,0,"down","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"08:00:00",21,1,"up","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-06-21,"08:00:00",21,0,"down","light turbidity to turbid","chinook","08:14:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
