"stream","date","time","count","run","adipose_clipped","sex","passage_direction","viewing_condition","spawning_condition","jack_size","method"
"clear creek","2017-05-10","22:23:00",1,"winter",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2017-05-11","06:17:00",1,"winter",NA,"unknown","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-11","11:53:00",1,"winter",TRUE,"female","up",NA,"post spawn","no","video"
"clear creek","2017-05-11","12:10:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-11","20:09:00",1,"unknown",NA,"unknown","up","readable","unknown","no","video"
"clear creek","2017-05-11","20:11:00",1,"unknown",NA,"unknown","down","readable","unknown","no","video"
"clear creek","2017-05-12","11:11:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","16:43:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","16:58:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","21:23:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","16:10:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","20:22:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-12","20:47:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-13","10:30:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-13","12:28:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-13","17:45:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-13","23:30:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-13","00:06:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-13","16:48:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-13","19:12:00",1,"winter",NA,"unknown","down",NA,"post spawn","no","video"
"clear creek","2017-05-14","21:33:00",1,"winter",TRUE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-14","02:55:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-14","03:57:00",1,"winter",TRUE,"male","down",NA,"some spawn coloration","no","video"
"clear creek","2017-05-14","05:50:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-14","13:11:00",1,"winter",FALSE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-14","17:45:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","04:50:00",1,"late fall",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-15","05:56:00",1,"late fall",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-15","07:08:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","10:23:00",1,"winter",TRUE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-15","14:17:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-15","16:48:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","19:58:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","20:49:00",1,"winter",TRUE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-15","22:43:00",1,"winter",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","01:52:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","05:32:00",1,"late fall",NA,"unknown","down",NA,"post spawn","no","video"
"clear creek","2017-05-15","07:38:00",1,"late fall",NA,"unknown","down",NA,"post spawn","no","video"
"clear creek","2017-05-15","14:53:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-15","19:22:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-16","05:33:00",1,"winter",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-05-16","21:05:00",1,"winter",TRUE,"unknown","up","normal","no spawn coloration","no","video"
"clear creek","2017-05-16","00:25:00",1,"winter",NA,"male","down","normal","some spawn coloration","no","video"
"clear creek","2017-05-16","06:54:00",1,"winter",TRUE,"unknown","down","normal","unknown","yes","video"
"clear creek","2017-05-16","07:03:00",1,"winter",FALSE,"male","down","normal","post spawn","no","video"
"clear creek","2017-05-17","01:14:00",1,"winter",TRUE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-18","04:40:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-18","06:05:00",1,"winter",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-18","08:54:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-18","00:51:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-18","08:27:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-18","09:41:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-18","21:49:00",1,"winter",NA,"male","down",NA,"some spawn coloration","no","video"
"clear creek","2017-05-19","05:13:00",1,"winter",TRUE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-19","10:24:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-19","20:58:00",1,"winter",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-19","22:35:00",1,"winter",TRUE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-19","04:14:00",1,"winter",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2017-05-19","05:18:00",1,"winter",TRUE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2017-05-19","17:01:00",1,"winter",TRUE,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-20","04:27:00",1,"unknown",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2017-05-20","04:07:00",1,"winter",TRUE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-20","00:21:00",1,"winter",TRUE,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-20","22:24:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-20","23:04:00",1,"winter",NA,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-21","23:34:00",1,"winter",NA,"unknown","up",NA,"post spawn","no","video"
"clear creek","2017-05-22","00:01:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-22","01:45:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-23","00:59:00",1,"winter",TRUE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-23","04:46:00",1,"winter",NA,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-23","22:59:00",1,"winter",NA,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-24","18:59:00",1,"winter",TRUE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-24","21:21:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-05-24","22:56:00",1,"winter",TRUE,"female","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-24","23:38:00",1,"winter",NA,"unknown","up","normal","some spawn coloration","no","video"
"clear creek","2017-05-24","18:51:00",1,"winter",TRUE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2017-05-24","20:20:00",1,"winter",TRUE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2017-05-25","04:36:00",1,"winter",FALSE,"male","up","normal","unknown","no","video"
"clear creek","2017-05-25","21:52:00",1,"winter",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-25","23:05:00",1,"spring",NA,"unknown","up","normal","no spawn coloration","no","video"
"clear creek","2017-05-25","06:13:00",1,"winter",FALSE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2017-05-25","21:25:00",1,"winter",TRUE,"male","down","normal","full spawn coloration","no","video"
"clear creek","2017-05-26","07:40:00",1,"winter",FALSE,"male","up","normal","full spawn coloration","no","video"
"clear creek","2017-05-26","12:47:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-26","14:20:00",1,"spring",TRUE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2017-05-26","15:29:00",1,"spring",FALSE,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-26","15:02:00",1,"spring",TRUE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2017-05-26","23:06:00",1,"winter",FALSE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-26","02:12:00",1,"winter",FALSE,"male","down","normal","some spawn coloration","no","video"
"clear creek","2017-05-26","13:26:00",1,"winter",NA,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-26","14:35:00",1,"spring",TRUE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2017-05-26","16:26:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-05-27","02:48:00",1,"winter",TRUE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-27","21:16:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-27","21:44:00",1,"winter",NA,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2017-05-27","01:44:00",1,"winter",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2017-05-27","01:50:00",1,"winter",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2017-05-27","03:21:00",1,"winter",NA,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2017-05-27","23:55:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-28","06:46:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-05-28","05:54:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2017-05-29","00:58:00",1,"unknown",NA,"unknown","up",NA,"unknown","no","video"
"clear creek","2017-05-30","20:22:00",1,"winter",FALSE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-05-30","20:19:00",1,"winter",FALSE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-05-30","21:17:00",1,"spring",FALSE,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2017-05-30","22:38:00",1,"winter",NA,"male","down",NA,"post spawn","no","video"
"clear creek","2017-06-03","12:08:00",1,"winter",FALSE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-06-04","00:08:00",1,"winter",NA,"unknown","up","normal","full spawn coloration","no","video"
"clear creek","2017-06-04","05:22:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-05","21:18:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-05","10:56:00",1,"unknown",NA,"unknown","down","normal","unknown","no","video"
"clear creek","2017-06-05","16:56:00",1,"unknown",NA,"unknown","down","normal","full spawn coloration","no","video"
"clear creek","2017-06-06","03:15:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-06","04:07:00",1,"winter",TRUE,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-06","04:31:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-06","20:46:00",1,"winter",NA,"male","up","normal","post spawn","no","video"
"clear creek","2017-06-07","01:17:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-06-07","22:08:00",1,"winter",NA,"unknown","up",NA,"some spawn coloration","no","video"
"clear creek","2017-06-07","00:41:00",1,"winter",NA,"female","down",NA,"full spawn coloration","no","video"
"clear creek","2017-06-07","01:49:00",1,"winter",FALSE,"unknown","down",NA,"some spawn coloration","no","video"
"clear creek","2017-06-07","07:38:00",1,"winter",NA,"unknown","down",NA,"post spawn","no","video"
"clear creek","2017-06-08","01:46:00",1,"spring",TRUE,"female","up",NA,"some spawn coloration","no","video"
"clear creek","2017-06-08","03:39:00",1,"winter",TRUE,"male","up",NA,"some spawn coloration","no","video"
"clear creek","2017-06-08","17:35:00",1,"winter",TRUE,"unknown","up",NA,"some spawn coloration","yes","video"
"clear creek","2017-06-09","19:56:00",1,"winter",TRUE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-06-09","22:42:00",1,"winter",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2017-06-09","01:13:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","yes","video"
"clear creek","2017-06-10","03:51:00",1,"winter",TRUE,"female","up",NA,"full spawn coloration","no","video"
"clear creek","2017-06-10","19:19:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-06-10","02:52:00",1,"winter",NA,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2017-06-10","04:12:00",1,"winter",TRUE,"female","down",NA,"full spawn coloration","no","video"
"clear creek","2017-06-12","03:44:00",1,"winter",TRUE,"male","up",NA,"post spawn","no","video"
"clear creek","2017-06-12","05:54:00",1,"winter",TRUE,"male","down","normal","post spawn","no","video"
"clear creek","2017-06-13","11:35:00",1,"winter",TRUE,"female","up",NA,"some spawn coloration","yes","video"
"clear creek","2017-06-14","03:55:00",1,"spring",TRUE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2017-06-14","22:10:00",1,"winter",TRUE,"male","down",NA,"post spawn","no","video"
"clear creek","2017-06-16","22:16:00",1,"winter",NA,"unknown","down",NA,"unknown","no","video"
"clear creek","2017-06-18","19:47:00",1,"winter",TRUE,"male","up",NA,"full spawn coloration","no","video"
"clear creek","2017-06-18","21:42:00",1,"winter",TRUE,"female","up","normal","full spawn coloration","no","video"
"clear creek","2017-06-18","20:24:00",1,"winter",TRUE,"male","down",NA,"full spawn coloration","no","video"
"clear creek","2017-06-19","00:35:00",1,"winter",TRUE,"female","up","normal","some spawn coloration","yes","video"
"clear creek","2017-06-19","01:34:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-19","01:51:00",1,"unknown",NA,"unknown","up","normal","unknown","no","video"
"clear creek","2017-06-19","02:04:00",1,"winter",NA,"female","up","normal","full spawn coloration","no","video"
