date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,pre_redd_substrate_class,redd_substrate_class,tail_substrate_class,velocity
2014-10-16,2014_1331,R4,FALSE,2,spring,TRUE,2.514605029210059,5.38481076962154,0.5334010668021336,0.63500127000254,0.43180086360172726,very coarse sand,very coarse sand,very fine gravel,2.2614605031185033
2014-10-16,2014_1331,R4,FALSE,2,spring,TRUE,2.514605029210059,5.38481076962154,0.5334010668021336,0.63500127000254,0.43180086360172726,very coarse sand,very coarse sand,very fine gravel,2.2614605031185033
2014-10-30,2014_1331,R4,FALSE,3,spring,TRUE,2.514605029210059,5.38481076962154,0.5334010668021336,0.63500127000254,0.43180086360172726,very coarse sand,very coarse sand,very fine gravel,2.2614605031185033
2014-09-18,2014_1332,R4,FALSE,2,spring,TRUE,1.981203962407925,3.6576073152146305,0.33020066040132084,0.4826009652019304,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.568082127142527
2014-09-18,2014_1332,R4,FALSE,2,spring,TRUE,1.981203962407925,3.6576073152146305,0.33020066040132084,0.4826009652019304,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.568082127142527
2014-10-03,2014_1332,R4,FALSE,2,spring,TRUE,1.981203962407925,3.6576073152146305,0.33020066040132084,0.4826009652019304,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.568082127142527
2014-10-16,2014_1332,R4,FALSE,3,spring,TRUE,1.981203962407925,3.6576073152146305,0.33020066040132084,0.4826009652019304,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.568082127142527
2014-10-30,2014_1332,R4,FALSE,4,spring,TRUE,1.981203962407925,3.6576073152146305,0.33020066040132084,0.4826009652019304,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.568082127142527
2014-09-18,2014_1333,R4,FALSE,2,spring,TRUE,1.4986029972059944,2.8956057912115827,0.4826009652019304,0.7112014224028449,0.35560071120142245,very coarse sand,very fine gravel,very fine gravel,2.182111011781012
2014-09-18,2014_1333,R4,FALSE,2,spring,TRUE,1.4986029972059944,2.8956057912115827,0.4826009652019304,0.7112014224028449,0.35560071120142245,very coarse sand,very fine gravel,very fine gravel,2.182111011781012
2014-10-03,2014_1333,R4,FALSE,2,spring,TRUE,1.4986029972059944,2.8956057912115827,0.4826009652019304,0.7112014224028449,0.35560071120142245,very coarse sand,very fine gravel,very fine gravel,2.182111011781012
2014-10-16,2014_1333,R4,FALSE,3,spring,TRUE,1.4986029972059944,2.8956057912115827,0.4826009652019304,0.7112014224028449,0.35560071120142245,very coarse sand,very fine gravel,very fine gravel,2.182111011781012
2014-10-30,2014_1333,R4,FALSE,3,spring,TRUE,1.4986029972059944,2.8956057912115827,0.4826009652019304,0.7112014224028449,0.35560071120142245,very coarse sand,very fine gravel,very fine gravel,2.182111011781012
2014-09-18,2014_1334,R5,FALSE,2,spring,TRUE,3.2258064516129035,5.486410972821946,0.5588011176022353,0.63500127000254,0.17780035560071122,very coarse sand,very coarse sand,very fine gravel,2.8768598914914914
2014-09-18,2014_1334,R5,FALSE,2,spring,TRUE,3.2258064516129035,5.486410972821946,0.5588011176022353,0.63500127000254,0.17780035560071122,very coarse sand,very coarse sand,very fine gravel,2.8768598914914914
2014-10-03,2014_1334,R5,FALSE,2,spring,TRUE,3.2258064516129035,5.486410972821946,0.5588011176022353,0.63500127000254,0.17780035560071122,very coarse sand,very coarse sand,very fine gravel,2.8768598914914914
2014-10-17,2014_1334,R5,FALSE,3,spring,TRUE,3.2258064516129035,5.486410972821946,0.5588011176022353,0.63500127000254,0.17780035560071122,very coarse sand,very coarse sand,very fine gravel,2.8768598914914914
2014-10-30,2014_1334,R5,FALSE,3,spring,TRUE,3.2258064516129035,5.486410972821946,0.5588011176022353,0.63500127000254,0.17780035560071122,very coarse sand,very coarse sand,very fine gravel,2.8768598914914914
2014-10-03,2014_1335,R5,FALSE,2,spring,TRUE,2.743205486410973,6.350012700025401,0.38100076200152405,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.3365980985292987
2014-10-03,2014_1335,R5,FALSE,2,spring,TRUE,2.743205486410973,6.350012700025401,0.38100076200152405,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.3365980985292987
2014-10-17,2014_1335,R5,FALSE,3,spring,TRUE,2.743205486410973,6.350012700025401,0.38100076200152405,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.3365980985292987
2014-10-30,2014_1335,R5,FALSE,3,spring,TRUE,2.743205486410973,6.350012700025401,0.38100076200152405,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.3365980985292987
2014-09-18,2014_1336,R5,FALSE,2,spring,TRUE,2.3368046736093473,5.181610363220726,0.4572009144018288,0.6096012192024385,0.38100076200152405,very fine gravel,very fine gravel,very fine gravel,3.608638533826134
2014-09-18,2014_1336,R5,FALSE,2,spring,TRUE,2.3368046736093473,5.181610363220726,0.4572009144018288,0.6096012192024385,0.38100076200152405,very fine gravel,very fine gravel,very fine gravel,3.608638533826134
2014-10-03,2014_1336,R5,FALSE,3,spring,TRUE,2.3368046736093473,5.181610363220726,0.4572009144018288,0.6096012192024385,0.38100076200152405,very fine gravel,very fine gravel,very fine gravel,3.608638533826134
2014-10-17,2014_1336,R5,FALSE,3,spring,TRUE,2.3368046736093473,5.181610363220726,0.4572009144018288,0.6096012192024385,0.38100076200152405,very fine gravel,very fine gravel,very fine gravel,3.608638533826134
2014-10-30,2014_1336,R5,FALSE,4,spring,TRUE,2.3368046736093473,5.181610363220726,0.4572009144018288,0.6096012192024385,0.38100076200152405,very fine gravel,very fine gravel,very fine gravel,3.608638533826134
2014-10-03,2014_1337,R5,TRUE,2,spring,TRUE,1.346202692405385,2.54000508001016,0.5842011684023368,0.63500127000254,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,1.3947877255101255
2014-10-03,2014_1337,R5,TRUE,2,spring,TRUE,1.346202692405385,2.54000508001016,0.5842011684023368,0.63500127000254,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,1.3947877255101255
2014-10-17,2014_1337,R5,TRUE,3,spring,TRUE,1.346202692405385,2.54000508001016,0.5842011684023368,0.63500127000254,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,1.3947877255101255
2014-10-30,2014_1337,R5,TRUE,3,spring,TRUE,1.346202692405385,2.54000508001016,0.5842011684023368,0.63500127000254,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,1.3947877255101255
2014-09-18,2014_1338,R5,FALSE,2,spring,TRUE,2.1590043180086362,6.604013208026417,0.38100076200152405,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.9132044022484023
2014-09-18,2014_1338,R5,FALSE,2,spring,TRUE,2.1590043180086362,6.604013208026417,0.38100076200152405,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.9132044022484023
2014-10-03,2014_1338,R5,FALSE,3,spring,TRUE,2.1590043180086362,6.604013208026417,0.38100076200152405,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.9132044022484023
2014-10-17,2014_1338,R5,FALSE,3,spring,TRUE,2.1590043180086362,6.604013208026417,0.38100076200152405,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.9132044022484023
2014-10-30,2014_1338,R5,FALSE,4,spring,TRUE,2.1590043180086362,6.604013208026417,0.38100076200152405,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,1.9132044022484023
2014-10-03,2014_1339,R5,FALSE,2,spring,TRUE,2.870205740411481,5.588011176022352,0.40640081280162565,0.4826009652019304,0.40640081280162565,very fine gravel,very fine gravel,very fine gravel,2.2905553166089168
2014-10-03,2014_1339,R5,FALSE,2,spring,TRUE,2.870205740411481,5.588011176022352,0.40640081280162565,0.4826009652019304,0.40640081280162565,very fine gravel,very fine gravel,very fine gravel,2.2905553166089168
2014-10-17,2014_1339,R5,FALSE,3,spring,TRUE,2.870205740411481,5.588011176022352,0.40640081280162565,0.4826009652019304,0.40640081280162565,very fine gravel,very fine gravel,very fine gravel,2.2905553166089168
2014-10-30,2014_1339,R5,FALSE,4,spring,TRUE,2.870205740411481,5.588011176022352,0.40640081280162565,0.4826009652019304,0.40640081280162565,very fine gravel,very fine gravel,very fine gravel,2.2905553166089168
2014-10-17,2014_1340,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-17,2014_1340,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-31,2014_1340,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-17,2014_1341,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.2286004572009144,NA,NA,NA,NA
2014-10-17,2014_1341,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.2286004572009144,NA,NA,NA,NA
2014-10-31,2014_1341,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.2286004572009144,NA,NA,NA,NA
2014-10-17,2014_1342,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-17,2014_1342,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-31,2014_1342,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-03,2014_1343,R5,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2014-10-03,2014_1343,R5,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2014-10-17,2014_1343,R5,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2014-10-31,2014_1343,R5,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2014-10-17,2014_1344,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.25400050800101603,NA,NA,NA,NA
2014-10-17,2014_1344,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.25400050800101603,NA,NA,NA,NA
2014-10-17,2014_1345,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-17,2014_1345,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-31,2014_1345,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-17,2014_1346,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-17,2014_1346,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-31,2014_1346,R5,NA,4,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-17,2014_1347,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-17,2014_1347,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.17780035560071122,NA,NA,NA,NA
2014-10-03,2014_1348,R5,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2014-10-03,2014_1348,R5,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2014-10-17,2014_1348,R5,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2014-10-17,2014_1349,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.20320040640081283,NA,NA,NA,NA
2014-10-17,2014_1349,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.20320040640081283,NA,NA,NA,NA
2014-10-31,2014_1349,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.20320040640081283,NA,NA,NA,NA
2014-10-17,2014_1350,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-17,2014_1350,R5,NA,2,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2014-10-31,2014_1350,R5,NA,3,spring,TRUE,NA,NA,NA,NA,0.15240030480060962,NA,NA,NA,NA
2015-09-14,2015_1373,R1,FALSE,2,spring,TRUE,2.0320040640081283,5.969011938023876,0.8636017272034545,0.9398018796037593,0.6604013208026417,very coarse sand,very fine gravel,very coarse sand,1.4485690474166475
2015-09-14,2015_1373,R1,FALSE,2,spring,TRUE,2.0320040640081283,5.969011938023876,0.8636017272034545,0.9398018796037593,0.6604013208026417,very coarse sand,very fine gravel,very coarse sand,1.4485690474166475
2015-10-13,2015_1373,R1,FALSE,3,spring,TRUE,2.0320040640081283,5.969011938023876,0.8636017272034545,0.9398018796037593,0.6604013208026417,very coarse sand,very fine gravel,very coarse sand,1.4485690474166475
2015-10-27,2015_1373,R1,FALSE,3,spring,TRUE,2.0320040640081283,5.969011938023876,0.8636017272034545,0.9398018796037593,0.6604013208026417,very coarse sand,very fine gravel,very coarse sand,1.4485690474166475
2015-10-13,2015_1374,R1,FALSE,2,spring,TRUE,2.743205486410973,5.08001016002032,0.43180086360172726,0.6096012192024385,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.899783077877878
2015-10-27,2015_1374,R1,FALSE,3,spring,TRUE,2.743205486410973,5.08001016002032,0.43180086360172726,0.6096012192024385,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.899783077877878
2015-09-29,2015_1375,R1,TRUE,2,spring,TRUE,2.997205994411989,5.130810261620524,0.7874015748031497,0.8128016256032513,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,1.899979487025487
2015-09-29,2015_1375,R1,TRUE,2,spring,TRUE,2.997205994411989,5.130810261620524,0.7874015748031497,0.8128016256032513,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,1.899979487025487
2015-10-13,2015_1375,R1,TRUE,3,spring,TRUE,2.997205994411989,5.130810261620524,0.7874015748031497,0.8128016256032513,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,1.899979487025487
2015-10-27,2015_1375,R1,TRUE,3,spring,TRUE,2.997205994411989,5.130810261620524,0.7874015748031497,0.8128016256032513,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,1.899979487025487
2015-09-29,2015_1376,R1,FALSE,2,spring,TRUE,2.0828041656083314,3.5560071120142243,0.5588011176022353,0.7112014224028449,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,2.5515269770077773
2015-09-29,2015_1376,R1,FALSE,2,spring,TRUE,2.0828041656083314,3.5560071120142243,0.5588011176022353,0.7112014224028449,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,2.5515269770077773
2015-10-13,2015_1376,R1,FALSE,3,spring,TRUE,2.0828041656083314,3.5560071120142243,0.5588011176022353,0.7112014224028449,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,2.5515269770077773
2015-10-27,2015_1376,R1,FALSE,4,spring,TRUE,2.0828041656083314,3.5560071120142243,0.5588011176022353,0.7112014224028449,0.40640081280162565,very coarse sand,very coarse sand,very coarse sand,2.5515269770077773
2015-09-29,2015_1377,R1,TRUE,2,spring,TRUE,2.1844043688087376,4.572009144018288,0.40640081280162565,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,2.226194062524063
2015-09-29,2015_1377,R1,TRUE,2,spring,TRUE,2.1844043688087376,4.572009144018288,0.40640081280162565,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,2.226194062524063
2015-10-13,2015_1377,R1,TRUE,3,spring,TRUE,2.1844043688087376,4.572009144018288,0.40640081280162565,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,2.226194062524063
2015-10-27,2015_1377,R1,TRUE,3,spring,TRUE,2.1844043688087376,4.572009144018288,0.40640081280162565,0.5842011684023368,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,2.226194062524063
2015-10-13,2015_1378,R1,TRUE,2,spring,TRUE,3.5560071120142243,6.604013208026417,0.38100076200152405,0.43180086360172726,0.15240030480060962,very coarse sand,very coarse sand,very coarse sand,2.5092072482944485
2015-10-27,2015_1378,R1,TRUE,3,spring,TRUE,3.5560071120142243,6.604013208026417,0.38100076200152405,0.43180086360172726,0.15240030480060962,very coarse sand,very coarse sand,very coarse sand,2.5092072482944485
2015-09-29,2015_1379,R1,FALSE,2,spring,TRUE,2.921005842011684,5.181610363220726,0.6096012192024385,0.8128016256032513,0.33020066040132084,coarse sand,very coarse sand,very coarse sand,2.973842603126203
2015-09-29,2015_1379,R1,FALSE,2,spring,TRUE,2.921005842011684,5.181610363220726,0.6096012192024385,0.8128016256032513,0.33020066040132084,coarse sand,very coarse sand,very coarse sand,2.973842603126203
2015-10-13,2015_1379,R1,FALSE,3,spring,TRUE,2.921005842011684,5.181610363220726,0.6096012192024385,0.8128016256032513,0.33020066040132084,coarse sand,very coarse sand,very coarse sand,2.973842603126203
2015-10-27,2015_1379,R1,FALSE,3,spring,TRUE,2.921005842011684,5.181610363220726,0.6096012192024385,0.8128016256032513,0.33020066040132084,coarse sand,very coarse sand,very coarse sand,2.973842603126203
2015-10-13,2015_1380,R1,TRUE,2,spring,TRUE,2.794005588011176,7.874015748031496,0.4572009144018288,0.6096012192024385,0.25400050800101603,very fine gravel,very coarse sand,very coarse sand,3.456111178255178
2015-10-27,2015_1380,R1,TRUE,4,spring,TRUE,2.794005588011176,7.874015748031496,0.4572009144018288,0.6096012192024385,0.25400050800101603,very fine gravel,very coarse sand,very coarse sand,3.456111178255178
2015-09-30,2015_1381,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1381,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-10-16,2015_1381,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-09-15,2015_1382,R2,FALSE,2,spring,TRUE,1.6510033020066042,3.81000762001524,1.1684023368046736,0.9906019812039625,0.20320040640081283,very coarse sand,very coarse sand,very coarse sand,2.011950435912836
2015-09-15,2015_1382,R2,FALSE,2,spring,TRUE,1.6510033020066042,3.81000762001524,1.1684023368046736,0.9906019812039625,0.20320040640081283,very coarse sand,very coarse sand,very coarse sand,2.011950435912836
2015-09-30,2015_1382,R2,FALSE,2,spring,TRUE,1.6510033020066042,3.81000762001524,1.1684023368046736,0.9906019812039625,0.20320040640081283,very coarse sand,very coarse sand,very coarse sand,2.011950435912836
2015-10-14,2015_1382,R2,FALSE,3,spring,TRUE,1.6510033020066042,3.81000762001524,1.1684023368046736,0.9906019812039625,0.20320040640081283,very coarse sand,very coarse sand,very coarse sand,2.011950435912836
2015-10-27,2015_1382,R2,FALSE,4,spring,TRUE,1.6510033020066042,3.81000762001524,1.1684023368046736,0.9906019812039625,0.20320040640081283,very coarse sand,very coarse sand,very coarse sand,2.011950435912836
2015-09-30,2015_1383,R2,FALSE,2,spring,TRUE,2.286004572009144,2.6416052832105668,1.5240030480060962,1.7018034036068073,1.1684023368046736,very coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1383,R2,FALSE,2,spring,TRUE,2.286004572009144,2.6416052832105668,1.5240030480060962,1.7018034036068073,1.1684023368046736,very coarse sand,very coarse sand,very coarse sand,NA
2015-10-14,2015_1383,R2,FALSE,3,spring,TRUE,2.286004572009144,2.6416052832105668,1.5240030480060962,1.7018034036068073,1.1684023368046736,very coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1384,R2,TRUE,2,spring,TRUE,2.54000508001016,4.572009144018288,1.90500381000762,2.413004826009652,1.5240030480060962,coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1384,R2,TRUE,2,spring,TRUE,2.54000508001016,4.572009144018288,1.90500381000762,2.413004826009652,1.5240030480060962,coarse sand,very coarse sand,very coarse sand,NA
2015-10-14,2015_1384,R2,TRUE,3,spring,TRUE,2.54000508001016,4.572009144018288,1.90500381000762,2.413004826009652,1.5240030480060962,coarse sand,very coarse sand,very coarse sand,NA
2015-10-27,2015_1384,R2,TRUE,4,spring,TRUE,2.54000508001016,4.572009144018288,1.90500381000762,2.413004826009652,1.5240030480060962,coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1385,R2,FALSE,2,spring,TRUE,2.54000508001016,4.038608077216154,1.0668021336042672,1.1176022352044706,0.8636017272034545,very coarse sand,very coarse sand,very coarse sand,1.8029967753907756
2015-09-30,2015_1385,R2,FALSE,2,spring,TRUE,2.54000508001016,4.038608077216154,1.0668021336042672,1.1176022352044706,0.8636017272034545,very coarse sand,very coarse sand,very coarse sand,1.8029967753907756
2015-10-14,2015_1385,R2,FALSE,3,spring,TRUE,2.54000508001016,4.038608077216154,1.0668021336042672,1.1176022352044706,0.8636017272034545,very coarse sand,very coarse sand,very coarse sand,1.8029967753907756
2015-10-27,2015_1385,R2,FALSE,4,spring,TRUE,2.54000508001016,4.038608077216154,1.0668021336042672,1.1176022352044706,0.8636017272034545,very coarse sand,very coarse sand,very coarse sand,1.8029967753907756
2015-09-30,2015_1386,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-09-30,2015_1386,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-10-16,2015_1386,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,coarse sand,very coarse sand,very coarse sand,NA
2015-09-17,2015_1387,R4,FALSE,2,spring,TRUE,1.7780035560071121,3.683007366014732,0.7112014224028449,0.9144018288036576,0.5588011176022353,very coarse sand,very coarse sand,very coarse sand,2.009305452868253
2015-09-17,2015_1387,R4,FALSE,2,spring,TRUE,1.7780035560071121,3.683007366014732,0.7112014224028449,0.9144018288036576,0.5588011176022353,very coarse sand,very coarse sand,very coarse sand,2.009305452868253
2015-10-01,2015_1387,R4,FALSE,3,spring,TRUE,1.7780035560071121,3.683007366014732,0.7112014224028449,0.9144018288036576,0.5588011176022353,very coarse sand,very coarse sand,very coarse sand,2.009305452868253
2015-10-19,2015_1387,R4,FALSE,3,spring,TRUE,1.7780035560071121,3.683007366014732,0.7112014224028449,0.9144018288036576,0.5588011176022353,very coarse sand,very coarse sand,very coarse sand,2.009305452868253
2015-10-29,2015_1387,R4,FALSE,4,spring,TRUE,1.7780035560071121,3.683007366014732,0.7112014224028449,0.9144018288036576,0.5588011176022353,very coarse sand,very coarse sand,very coarse sand,2.009305452868253
2015-09-17,2015_1388,R4,FALSE,2,spring,TRUE,1.3208026416052834,1.9558039116078234,0.7874015748031497,1.0414020828041657,0.63500127000254,very coarse sand,very coarse sand,very coarse sand,2.6282314853006854
2015-09-17,2015_1388,R4,FALSE,2,spring,TRUE,1.3208026416052834,1.9558039116078234,0.7874015748031497,1.0414020828041657,0.63500127000254,very coarse sand,very coarse sand,very coarse sand,2.6282314853006854
2015-10-01,2015_1388,R4,FALSE,2,spring,TRUE,1.3208026416052834,1.9558039116078234,0.7874015748031497,1.0414020828041657,0.63500127000254,very coarse sand,very coarse sand,very coarse sand,2.6282314853006854
2015-10-19,2015_1388,R4,FALSE,3,spring,TRUE,1.3208026416052834,1.9558039116078234,0.7874015748031497,1.0414020828041657,0.63500127000254,very coarse sand,very coarse sand,very coarse sand,2.6282314853006854
2015-10-29,2015_1388,R4,FALSE,3,spring,TRUE,1.3208026416052834,1.9558039116078234,0.7874015748031497,1.0414020828041657,0.63500127000254,very coarse sand,very coarse sand,very coarse sand,2.6282314853006854
2015-10-01,2015_1389,R4,FALSE,2,spring,TRUE,2.2606045212090424,3.708407416814834,0.33020066040132084,0.4826009652019304,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,3.1801512806036807
2015-10-01,2015_1389,R4,FALSE,2,spring,TRUE,2.2606045212090424,3.708407416814834,0.33020066040132084,0.4826009652019304,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,3.1801512806036807
2015-10-19,2015_1389,R4,FALSE,5,spring,TRUE,2.2606045212090424,3.708407416814834,0.33020066040132084,0.4826009652019304,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,3.1801512806036807
2015-10-29,2015_1389,R4,FALSE,5,spring,TRUE,2.2606045212090424,3.708407416814834,0.33020066040132084,0.4826009652019304,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,3.1801512806036807
2015-10-01,2015_1391,R4,FALSE,2,spring,TRUE,1.8796037592075185,6.096012192024385,0.40640081280162565,0.5080010160020321,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.9817775522599526
2015-10-01,2015_1391,R4,FALSE,2,spring,TRUE,1.8796037592075185,6.096012192024385,0.40640081280162565,0.5080010160020321,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.9817775522599526
2015-10-19,2015_1391,R4,FALSE,3,spring,TRUE,1.8796037592075185,6.096012192024385,0.40640081280162565,0.5080010160020321,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.9817775522599526
2015-10-29,2015_1391,R4,FALSE,4,spring,TRUE,1.8796037592075185,6.096012192024385,0.40640081280162565,0.5080010160020321,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,2.9817775522599526
2015-10-29,2015_1393,R4,FALSE,2,spring,TRUE,2.1590043180086362,6.350012700025401,0.35560071120142245,0.5334010668021336,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,2.7825221629013632
2015-10-29,2015_1393,R4,FALSE,2,spring,TRUE,2.1590043180086362,6.350012700025401,0.35560071120142245,0.5334010668021336,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,2.7825221629013632
2015-10-01,2015_1394,R4,FALSE,2,spring,TRUE,4.699009398018796,3.683007366014732,0.5842011684023368,0.8636017272034545,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,2.6652612479248483
2015-10-01,2015_1394,R4,FALSE,2,spring,TRUE,4.699009398018796,3.683007366014732,0.5842011684023368,0.8636017272034545,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,2.6652612479248483
2015-10-19,2015_1394,R4,FALSE,3,spring,TRUE,4.699009398018796,3.683007366014732,0.5842011684023368,0.8636017272034545,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,2.6652612479248483
2015-10-29,2015_1394,R4,FALSE,4,spring,TRUE,4.699009398018796,3.683007366014732,0.5842011684023368,0.8636017272034545,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,2.6652612479248483
2015-10-01,2015_1395,R4,FALSE,2,spring,TRUE,1.8034036068072137,3.96240792481585,0.38100076200152405,0.5334010668021336,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,2.8177886034958033
2015-10-01,2015_1395,R4,FALSE,2,spring,TRUE,1.8034036068072137,3.96240792481585,0.38100076200152405,0.5334010668021336,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,2.8177886034958033
2015-10-19,2015_1395,R4,FALSE,3,spring,TRUE,1.8034036068072137,3.96240792481585,0.38100076200152405,0.5334010668021336,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,2.8177886034958033
2015-10-29,2015_1395,R4,FALSE,5,spring,TRUE,1.8034036068072137,3.96240792481585,0.38100076200152405,0.5334010668021336,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,2.8177886034958033
